city,year,month,date,temp_mean,precip_tot,rh_mean,wind_mean,rad_mean,et0_tot
Mardin,1991,1,1991-01-01,-1.2301116632369462,0.5391983194952197,0.8355284588397321,-0.06943211468532472,-1.2269267753331026,-0.5984193971968101
Mardin,1991,2,1991-02-01,-1.2827251620183542,0.5919475953654293,0.9508743119403286,0.31780454281788123,-0.8523790622832045,-0.27032009051702544
Mardin,1991,3,1991-03-01,-0.6327164085827244,2.2749577839695596,0.9076007348738344,-1.2299038030486016,-0.570046844234375,1.0796267435933078
Mardin,1991,4,1991-04-01,-0.142712597973972,-0.2686235281924779,0.4594746346414762,-1.676839138873886,0.36090924791576057,2.5317583304466953
Mardin,1991,5,1991-05-01,0.25007976231240664,0.08571081485255096,-0.09514136801728247,-0.38259611583007364,0.772431907436083,0.5621032362297103
Mardin,1991,6,1991-06-01,1.1103200919892484,-0.8516659809844522,-1.0696756604832451,-0.10507652639861204,1.1496524132196413,-0.6173231034409845
Mardin,1991,7,1991-07-01,1.4941075558861499,-0.947068902510433,-1.3475692140725066,0.8737872194470692,1.061770337495887,-0.6274352921146831
Mardin,1991,8,1991-08-01,1.4646710273966344,-0.9480064625283474,-1.3039682140981979,1.3478235417694346,0.8017956634418785,-0.6271286432537958
Mardin,1991,9,1991-09-01,0.8910738517002688,-0.9419031260363444,-1.2561982353087213,1.075346938204443,0.4921333108132941,-0.6268219943929084
Mardin,1991,10,1991-10-01,0.30003812447377587,-0.11553534613889924,-0.06713368951934415,-0.6834378533068504,-0.5842343418692165,-0.6261146210114601
Mardin,1991,11,1991-11-01,-0.5082408589275305,0.22706416938959972,0.5133731956920634,-0.06321714498706743,-0.9213358379469071,-0.5592877017374468
Mardin,1991,12,1991-12-01,-1.232668741360898,2.0356370124206005,1.435241079331642,0.8827601271911562,-1.3276578650152873,-0.5249194686288745
Mardin,1992,1,1992-01-01,-1.6507062534618393,0.7289065205008176,1.3164164903354443,1.6560834126152288,-1.2507015829759462,-0.5326273101792072
Mardin,1992,2,1992-02-01,-1.6889711541883428,2.6316513543519706,1.8322322208320119,0.9492042199854229,-1.0179840588891116,-0.5623750003603948
Mardin,1992,3,1992-03-01,-1.1017409574307038,-0.4631734803990602,0.9846821729105659,-0.8970502246534808,-0.13797388775092215,0.5387219064815578
Mardin,1992,4,1992-04-01,-0.33386698975514,-0.4022098252672796,0.358203001562829,-1.2319910754587953,0.4027106540446649,3.003484356792591
Mardin,1992,5,1992-05-01,0.19347884036485014,0.33497326550453843,0.20545833659288026,-1.3476553472679853,0.5423368677794602,1.691017476295645
Mardin,1992,6,1992-06-01,0.7872602369693067,-0.3058057648521709,-0.39066474996669026,-0.555382234029432,1.0301895579849942,-0.5182708812168185
Mardin,1992,7,1992-07-01,1.226586788217829,-0.947758277960533,-1.2195117800922568,1.8067186786340563,1.3918654672786348,-0.6237555057840349
Mardin,1992,8,1992-08-01,1.371159132447944,-0.9489892086663609,-1.3461579229684137,1.880703080428512,0.9074707867416247,-0.6234488569231477
Mardin,1992,9,1992-09-01,0.8169705582295841,-0.9364317170402663,-1.350573412064125,0.8768032286802847,0.3256239396601889,-0.6231422080622603
Mardin,1992,10,1992-10-01,0.3356204743836428,-0.931208492612003,-0.9171630781804925,0.7999409852531245,-0.29468098720399194,-0.6228355592013729
Mardin,1992,11,1992-11-01,-0.7321202599066138,1.0959255129143677,0.4540576057202071,1.0840779748737714,-1.1006841544262014,-0.6221281858199246
Mardin,1992,12,1992-12-01,-1.391214255406824,-0.026861557683808605,1.3837500631447175,0.2154839042665011,-1.3732297882303306,-0.5569041646281554
Mardin,1993,1,1993-01-01,-1.4370033493160594,0.6777573867296388,1.2669337109555363,1.163265921950866,-1.2139431781421484,-0.4604236308326281
Mardin,1993,2,1993-02-01,-1.333824697384683,1.054387902056075,1.2914715607880534,-0.419516793424844,-1.0652111871328127,-0.2785887741576082
Mardin,1993,3,1993-03-01,-0.8652197902136447,0.2977274499736323,0.6660956613904362,-0.8920587465406311,-0.07705378873255617,1.247276124479004
Mardin,1993,4,1993-04-01,-0.2735999035360684,0.46254432862670275,0.5725300609055489,-1.5206717966507715,-0.008671612049458596,1.9031680889776867
Mardin,1993,5,1993-05-01,0.1140910422278179,2.08658700896027,0.7926017245620934,-1.7863304727481186,0.3521387181642607,2.724960004988621
Mardin,1993,6,1993-06-01,0.8228781586785513,-0.7849827322887789,-0.5091931266958061,0.2173780614875458,1.4584920863901787,-0.009678198979311227
Mardin,1993,7,1993-07-01,1.4505845895952179,-0.9481542827227196,-1.4156260454341043,1.5755892863601306,1.3595351842928565,-0.6200757194533868
Mardin,1993,8,1993-08-01,1.4332006237183172,-0.8930580413492042,-1.3788500306986788,0.6313964317734013,0.8798696609805835,-0.6197690705924995
Mardin,1993,9,1993-09-01,0.991694093863367,-0.9497360320706362,-1.4299854629960211,0.906710221141802,0.4545435872584934,-0.6194624217316121
Mardin,1993,10,1993-10-01,0.4120999312837109,-0.32784762164872494,-1.145061843362715,-0.5756978488318503,-0.3920156858607082,-0.6191557728707249
Mardin,1993,11,1993-11-01,-0.8182238045202409,0.8332561131577367,0.8519833111163325,-0.5007108106450953,-1.156663089691561,-0.5379027708565156
Mardin,1993,12,1993-12-01,-0.9331958633011593,-0.6741399292947079,1.2245541360972727,-0.8774114671897265,-1.357881567923072,-0.5239714882965544
Mardin,1994,1,1994-01-01,-0.994270368648789,2.3454671134421816,1.232369262142038,-0.06197745328903183,-1.2163937859352663,-0.37740038943090226
Mardin,1994,2,1994-02-01,-1.074721789669937,0.3047231603634516,1.1891021563004862,-0.5175999172847474,-0.8312254298582548,-0.16791554083717322
Mardin,1994,3,1994-03-01,-0.6390249071099982,0.5490434954410124,0.9136507351506055,-1.5112084226348599,-0.30237667882603375,1.182832742314282
Mardin,1994,4,1994-04-01,0.10126836129527413,-0.015459156058252311,0.25242856372398625,-1.5016434090457136,0.48040488592744474,2.8922294713678314
Mardin,1994,5,1994-05-01,0.5174334862314635,-0.19065890469663666,-0.24716829354995987,-1.6880938101513208,0.8095341619692626,0.12833837739894535
Mardin,1994,6,1994-06-01,1.1227286373109053,-0.927370150000978,-1.3012025910640128,0.9279749006818905,1.4910530059175346,-0.6159011329425041
Mardin,1994,7,1994-07-01,1.5278173316585746,-0.9400425375354223,-1.3407642375524966,0.8090520605977245,1.285330363698948,-0.6163959331227388
Mardin,1994,8,1994-08-01,1.3922931426726035,-0.9497812181907347,-1.3841516003242218,1.3267030659851637,1.0192507775911872,-0.6160892842618514
Mardin,1994,9,1994-09-01,1.1305141754019148,-0.9087667698370551,-1.309322266342057,-0.32996320897032166,0.27990436491268017,-0.6157826354009641
Mardin,1994,10,1994-10-01,0.41321948497313143,0.28754144751899635,-0.1902148258862259,-1.0925786129114252,-0.4537527283166725,-0.5946383114709047
Mardin,1994,11,1994-11-01,-0.616321321703253,1.7716463097179445,1.1897444563712218,0.564217729588256,-1.230812020245541,-0.49174618534640163
Mardin,1994,12,1994-12-01,-1.478145279232253,1.3640969762522677,1.6420090636360172,0.697708601265748,-1.4071938245794984,-0.5331148866238582
Mardin,1995,1,1995-01-01,-1.1160618441025998,1.0530665991100496,1.5955262982670106,-0.6299926733759338,-1.3303665195553773,-0.42661623981430596
Mardin,1995,2,1995-02-01,-0.9520811973171631,0.2858448022627299,1.2314045351549083,-0.5740557266428881,-0.7833980333253883,-0.03720608148868834
Mardin,1995,3,1995-03-01,-0.6193557062745997,0.3016293714558705,0.7634390253977086,-1.5693830372369457,-0.29579889555374383,1.2750726476889107
Mardin,1995,4,1995-04-01,-0.26466806672728843,0.9387730576492708,0.6359216399368535,-1.6846462544892131,0.2268661241376457,2.787312912626448
Mardin,1995,5,1995-05-01,0.5109888014061958,-0.70826743224988,-0.08349108041367895,-1.3191453216333802,0.9643925204062799,1.2640649343144168
Mardin,1995,6,1995-06-01,1.021932893324973,-0.3941248734489663,-0.7040597944118427,-0.15328988862365098,1.2181003371812154,-0.550509770445462
Mardin,1995,7,1995-07-01,1.3691148832036302,-0.9492396629350066,-1.21104585583712,1.047156499920446,1.368606478688801,-0.6127161467920906
Mardin,1995,8,1995-08-01,1.4145988415795108,-0.9475368867617022,-1.3051978212042568,1.4189239102281586,0.9610820992229793,-0.6124094979312033
Mardin,1995,9,1995-09-01,0.9148727846669054,-0.9296987227531693,-1.1900165169734374,1.0690939089971807,0.3558244908011464,-0.612102849070316
Mardin,1995,10,1995-10-01,0.16117245003402764,-0.7111950082119746,-0.7098062124063905,0.4344149087136231,-0.4614484013954083,-0.6117962002094286
Mardin,1995,11,1995-11-01,-0.6997977843099118,0.03977650489176611,0.5319038334590549,0.7883855230580009,-0.955199647847664,-0.6086844797046143
Mardin,1995,12,1995-12-01,-1.1354422908733268,-0.9301644373036076,0.8055390483034466,-1.628429532720128,-1.1341065355240418,-0.6091792798848489
Mardin,1996,1,1996-01-01,-1.220653308327991,2.725176886141291,1.4668767100210287,-0.36782496063799985,-1.4316995056839175,-0.49506686718463777
Mardin,1996,2,1996-02-01,-1.04723533741402,0.5142779340728768,1.0837755507819005,-0.5191225840928629,-0.8514586028169779,-0.013490069129990278
